Month	Day	Time	Height	Discharge
Sep	16	100	M	137
Sep	16	30	M	139
Sep	16	0	M	139
Sep	15	2330	M	140
Sep	15	2300	M	140
Sep	15	2230	M	140
Sep	15	2200	M	140
Sep	15	2130	M	140
Sep	15	2100	M	140
Sep	15	2030	M	139
Sep	15	2000	M	139
Sep	15	1930	M	140
Sep	15	1900	M	139
Sep	15	1830	M	139
Sep	15	1800	M	139
Sep	15	1730	M	138
Sep	15	1700	M	138
Sep	15	1630	M	140
Sep	15	1600	M	138
Sep	15	1530	M	138
Sep	15	1500	M	138
Sep	15	1430	M	138
Sep	15	1400	M	137
Sep	15	1330	M	140
Sep	15	1300	M	140
Sep	15	1230	M	139
Sep	15	1200	M	138
Sep	15	1130	M	141
Sep	15	1100	M	138
Sep	15	1030	M	140
Sep	15	1000	M	140
Sep	15	930	M	137
Sep	15	900	M	137
Sep	15	830	M	138
Sep	15	800	M	140
Sep	15	730	M	139
Sep	15	700	M	141
Sep	15	630	M	142
Sep	15	600	M	142
Sep	15	530	M	142
Sep	15	500	M	142
Sep	15	430	M	141
Sep	15	400	M	141
Sep	15	330	M	140
Sep	15	300	M	140
Sep	15	230	M	141
Sep	15	200	M	140
Sep	15	130	M	140
Sep	15	100	M	139
Sep	15	30	M	139
Sep	15	0	M	139
Sep	14	2330	M	139
Sep	14	2300	M	140
Sep	14	2230	M	139
Sep	14	2200	M	139
Sep	14	2130	M	138
Sep	14	2100	M	138
Sep	14	2030	M	138
Sep	14	2000	M	139
Sep	14	1930	M	139
Sep	14	1900	M	137
Sep	14	1830	M	137
Sep	14	1800	M	137
Sep	14	1730	M	137
Sep	14	1700	M	133
Sep	14	1630	M	134
Sep	14	1600	M	136
Sep	14	1530	M	135
Sep	14	1500	M	134
Sep	14	1430	M	134
Sep	14	1400	M	135
Sep	14	1330	M	136
Sep	14	1300	M	136
Sep	14	1230	M	134
Sep	14	1200	M	133
Sep	14	1130	M	134
Sep	14	1100	M	134
Sep	14	1030	M	135
Sep	14	1000	M	133
Sep	14	930	M	135
Sep	14	900	M	135
Sep	14	830	M	136
Sep	14	800	M	136
Sep	14	730	M	134
Sep	14	700	M	135
Sep	14	630	M	133
Sep	14	600	M	132
Sep	14	530	M	131
Sep	14	500	M	133
Sep	14	430	M	133
Sep	14	400	M	133
Sep	14	330	M	132
Sep	14	300	M	131
Sep	14	230	M	132
Sep	14	200	M	132
Sep	14	130	M	132
Sep	14	100	M	132
Sep	14	30	M	132
Sep	14	0	M	133
Sep	13	2330	M	134
Sep	13	2300	M	134
Sep	13	2230	M	132
Sep	13	2200	M	134
Sep	13	2130	M	134
Sep	13	2100	M	132
Sep	13	2030	M	132
Sep	13	2000	M	133
Sep	13	1930	M	133
Sep	13	1900	M	133
Sep	13	1830	M	131
Sep	13	1800	M	132
Sep	13	1730	M	134
Sep	13	1700	M	132
Sep	13	1630	M	132
Sep	13	1600	M	132
Sep	13	1530	M	134
Sep	13	1500	M	133
Sep	13	1430	M	134
Sep	13	1400	M	135
Sep	13	1330	M	132
Sep	13	1300	M	130
Sep	13	1230	M	132
Sep	13	1200	M	131
Sep	13	1130	M	132
Sep	13	1100	M	131
Sep	13	1030	M	133
Sep	13	1000	M	133
Sep	13	930	M	133
Sep	13	900	M	131
Sep	13	830	M	131
Sep	13	800	M	131
Sep	13	730	M	130
Sep	13	700	M	131
Sep	13	630	M	131
Sep	13	600	M	130
Sep	13	530	M	131
Sep	13	500	M	131
Sep	13	430	M	130
Sep	13	400	M	131
Sep	13	330	M	130
Sep	13	300	M	130
Sep	13	230	M	131
Sep	13	200	M	129
Sep	13	130	M	131
Sep	13	100	M	130
Sep	13	30	M	130
Sep	13	0	M	130
Sep	12	2330	M	135
Sep	12	2300	M	133
Sep	12	2230	M	133
Sep	12	2200	M	134
Sep	12	2130	M	134
Sep	12	2100	M	135
Sep	12	2030	M	135
Sep	12	2000	M	131
Sep	12	1930	M	131
Sep	12	1900	M	132
Sep	12	1830	M	132
Sep	12	1800	M	130
Sep	12	1730	M	130
Sep	12	1700	M	132
Sep	12	1630	M	132
Sep	12	1600	M	132
Sep	12	1530	M	133
Sep	12	1500	M	133
Sep	12	1430	M	132
Sep	12	1400	M	133
Sep	12	1330	M	133
Sep	12	1300	M	132
Sep	12	1230	M	135
Sep	12	1200	M	134
Sep	12	1130	M	134
Sep	12	1100	M	134
Sep	12	1030	M	133
Sep	12	1000	M	132
Sep	12	930	M	131
Sep	12	900	M	132
Sep	12	830	M	134
Sep	12	800	M	134
Sep	12	730	M	134
Sep	12	700	M	134
Sep	12	630	M	135
Sep	12	600	M	134
Sep	12	530	M	134
Sep	12	500	M	135
Sep	12	430	M	134
Sep	12	400	M	133
Sep	12	330	M	133
Sep	12	300	M	136
Sep	12	230	M	136
Sep	12	200	M	135
Sep	12	130	M	134
Sep	12	100	M	134
Sep	12	30	M	134
Sep	12	0	M	135
Sep	11	2330	M	134
Sep	11	2300	M	134
Sep	11	2230	M	135
Sep	11	2200	M	133
Sep	11	2130	M	135
Sep	11	2100	M	133
Sep	11	2030	M	133
Sep	11	2000	M	133
Sep	11	1930	M	134
Sep	11	1900	M	134
Sep	11	1830	M	134
Sep	11	1800	M	133
Sep	11	1730	M	133
Sep	11	1700	M	134
Sep	11	1630	M	133
Sep	11	1600	M	134
Sep	11	1530	M	136
Sep	11	1500	M	132
Sep	11	1430	M	134
Sep	11	1400	M	134
Sep	11	1330	M	134
Sep	11	1300	M	135
Sep	11	1230	M	135
Sep	11	1200	M	135
Sep	11	1130	M	135
Sep	11	1100	M	134
Sep	11	1030	M	134
Sep	11	1000	M	133
Sep	11	930	M	133
Sep	11	900	M	133
Sep	11	830	M	133
Sep	11	800	M	134
Sep	11	730	M	133
Sep	11	700	M	133
Sep	11	630	M	135
Sep	11	600	M	134
Sep	11	530	M	134
Sep	11	500	M	133
Sep	11	430	M	133
Sep	11	400	M	133
Sep	11	330	M	133
Sep	11	300	M	133
Sep	11	230	M	135
Sep	11	200	M	135
Sep	11	130	M	133
Sep	11	100	M	133
Sep	11	30	M	136
Sep	11	0	M	135
Sep	10	2330	M	134
Sep	10	2300	M	134
Sep	10	2230	M	133
Sep	10	2200	M	133
Sep	10	2130	M	134
Sep	10	2100	M	134
Sep	10	2030	M	134
Sep	10	2000	M	133
Sep	10	1930	M	133
Sep	10	1900	M	133
Sep	10	1830	M	131
Sep	10	1800	M	131
Sep	10	1730	M	139
Sep	10	1700	M	139
Sep	10	1630	M	139
Sep	10	1600	M	138
Sep	10	1530	M	140
Sep	10	1500	M	140
Sep	10	1430	M	141
Sep	10	1400	M	141
Sep	10	1330	M	139
Sep	10	1300	M	138
Sep	10	1230	M	139
Sep	10	1200	M	140
Sep	10	1130	M	138
Sep	10	1100	M	142
Sep	10	1030	M	141
Sep	10	1000	M	141
Sep	10	930	M	140
Sep	10	900	M	140
Sep	10	830	M	139
Sep	10	800	M	140
Sep	10	730	M	140
Sep	10	700	M	140
Sep	10	630	M	140
Sep	10	600	M	139
Sep	10	530	M	139
Sep	10	500	M	141
Sep	10	430	M	141
Sep	10	400	M	140
Sep	10	330	M	140
Sep	10	300	M	139
Sep	10	230	M	140
Sep	10	200	M	140
Sep	10	130	M	140
Sep	10	100	M	140
Sep	10	30	M	141
Sep	10	0	M	140
Sep	9	2330	M	140
Sep	9	2300	M	141
Sep	9	2230	M	141
Sep	9	2200	M	141
Sep	9	2130	M	140
Sep	9	2100	M	136
Sep	9	2030	M	139
Sep	9	2000	M	138
Sep	9	1930	M	133
Sep	9	1900	M	134
Sep	9	1830	M	134
Sep	9	1800	M	133
Sep	9	1730	M	137
Sep	9	1700	M	136
Sep	9	1630	M	134
Sep	9	1600	M	134
Sep	9	1530	M	134
Sep	9	1500	M	135
Sep	9	1430	M	135
Sep	9	1400	M	137
Sep	9	1330	M	134
Sep	9	1300	M	135
Sep	9	1230	M	133
Sep	9	1200	M	136
Sep	9	1130	M	135
Sep	9	1100	M	135
Sep	9	1030	M	133
Sep	9	1000	M	133
Sep	9	930	M	135
Sep	9	900	M	132
Sep	9	830	M	133
Sep	9	800	M	134
Sep	9	730	M	134
Sep	9	700	M	133
Sep	9	630	M	134
Sep	9	600	M	132
Sep	9	530	M	133
Sep	9	500	M	136
Sep	9	430	M	133
Sep	9	400	M	134
Sep	9	330	M	133
Sep	9	300	M	136
Sep	9	230	M	135
Sep	9	200	M	136
Sep	9	130	M	135
Sep	9	100	M	136
Sep	9	30	M	136
Sep	9	0	M	133
Sep	8	2330	M	134
Sep	8	2300	M	138
Sep	8	2230	M	135
Sep	8	2200	M	135
Sep	8	2130	M	132
Sep	8	2100	M	134
Sep	8	2030	M	133
Sep	8	2000	M	133
Sep	8	1930	M	134
Sep	8	1900	M	134
Sep	8	1830	M	134
Sep	8	1800	M	134
Sep	8	1730	M	136
Sep	8	1700	M	135
Sep	8	1630	M	134
Sep	8	1600	M	134
Sep	8	1530	M	135
Sep	8	1500	M	135
Sep	8	1430	M	137
Sep	8	1400	M	133
Sep	8	1330	M	134
Sep	8	1300	M	136
Sep	8	1230	M	134
Sep	8	1200	M	135
Sep	8	1130	M	136
Sep	8	1100	M	133
Sep	8	1030	M	134
Sep	8	1000	M	134
Sep	8	930	M	134
Sep	8	900	M	134
Sep	8	830	M	132
Sep	8	800	M	134
Sep	8	730	M	133
Sep	8	700	M	134
Sep	8	630	M	134
Sep	8	600	M	134
Sep	8	530	M	133
Sep	8	500	M	134
Sep	8	430	M	134
Sep	8	400	M	133
Sep	8	330	M	133
Sep	8	300	M	135
Sep	8	230	M	135
Sep	8	200	M	136
Sep	8	130	M	134
Sep	8	100	M	134
Sep	8	30	M	135
Sep	8	0	M	133
Sep	7	2330	M	134
Sep	7	2300	M	134
Sep	7	2230	M	135
Sep	7	2200	M	134
Sep	7	2130	M	134
Sep	7	2100	M	135
Sep	7	2030	M	134
Sep	7	2000	M	131
Sep	7	1930	M	133
Sep	7	1900	M	133
Sep	7	1830	M	133
Sep	7	1800	M	136
Sep	7	1730	M	134
Sep	7	1700	M	134
Sep	7	1630	M	134
Sep	7	1600	M	135
Sep	7	1530	M	136
Sep	7	1500	M	136
Sep	7	1430	M	135
Sep	7	1400	M	135
Sep	7	1330	M	134
Sep	7	1300	M	134
Sep	7	1230	M	134
Sep	7	1200	M	135
Sep	7	1130	M	132
Sep	7	1100	M	136
Sep	7	1030	M	133
Sep	7	1000	M	134
Sep	7	930	M	133
Sep	7	900	M	134
Sep	7	830	M	134
Sep	7	800	M	133
Sep	7	730	M	134
Sep	7	700	M	133
Sep	7	630	M	134
Sep	7	600	M	136
Sep	7	530	M	134
Sep	7	500	M	135
Sep	7	430	M	135
Sep	7	400	M	134
Sep	7	330	M	135
Sep	7	300	M	133
Sep	7	230	M	133
Sep	7	200	M	133
Sep	7	130	M	134
Sep	7	100	M	133
Sep	7	30	M	132
Sep	7	0	M	134
Sep	6	2330	M	133
Sep	6	2300	M	135
Sep	6	2230	M	134
Sep	6	2200	M	134
Sep	6	2130	M	134
Sep	6	2100	M	134
Sep	6	2030	M	135
Sep	6	2000	M	134
Sep	6	1930	M	135
Sep	6	1900	M	134
Sep	6	1830	M	135
Sep	6	1800	M	134
Sep	6	1730	M	136
Sep	6	1700	M	135
Sep	6	1630	M	136
Sep	6	1600	M	132
Sep	6	1530	M	134
Sep	6	1500	M	134
Sep	6	1430	M	135
Sep	6	1400	M	134
Sep	6	1330	M	134
Sep	6	1300	M	135
Sep	6	1230	M	137
Sep	6	1200	M	137
Sep	6	1130	M	133
Sep	6	1100	M	136
Sep	6	1030	M	134
Sep	6	1000	M	136
Sep	6	930	M	135
Sep	6	900	M	138
Sep	6	830	M	136
Sep	6	800	M	138
Sep	6	730	M	M
Sep	6	700	M	M
Sep	6	630	M	136
Sep	6	600	M	136
Sep	6	530	M	136
Sep	6	500	M	136
Sep	6	430	M	136
Sep	6	400	M	136
Sep	6	330	M	134
Sep	6	300	M	136
Sep	6	230	M	135
Sep	6	200	M	137
Sep	6	130	M	137
Sep	6	100	M	137
Sep	6	30	M	137
Sep	6	0	M	137
Sep	5	2330	M	137
Sep	5	2300	M	137
Sep	5	2230	M	136
Sep	5	2200	M	136
Sep	5	2130	M	137
Sep	5	2100	M	137
Sep	5	2030	M	138
Sep	5	2000	M	138
Sep	5	1930	M	138
Sep	5	1900	M	139
Sep	5	1830	M	137
Sep	5	1800	M	136
Sep	5	1730	M	136
Sep	5	1700	M	136
Sep	5	1630	M	136
Sep	5	1600	M	139
Sep	5	1530	M	139
Sep	5	1500	M	139
Sep	5	1430	M	139
Sep	5	1400	M	138
Sep	5	1330	M	139
Sep	5	1300	M	139
Sep	5	1230	M	139
Sep	5	1200	M	139
Sep	5	1130	M	139
Sep	5	1100	M	139
Sep	5	1030	M	139
Sep	5	1000	M	139
Sep	5	930	M	137
Sep	5	900	M	137
Sep	5	830	M	137
Sep	5	800	M	139
Sep	5	730	M	139
Sep	5	700	M	139
Sep	5	630	M	137
Sep	5	600	M	138
Sep	5	530	M	138
Sep	5	500	M	138
Sep	5	430	M	139
Sep	5	400	M	139
Sep	5	330	M	138
Sep	5	300	M	139
Sep	5	230	M	138
Sep	5	200	M	137
Sep	5	130	M	137
Sep	5	100	M	137
Sep	5	30	M	139
Sep	5	0	M	140
Sep	4	2330	M	139
Sep	4	2300	M	136
Sep	4	2230	M	137
Sep	4	2200	M	139
Sep	4	2130	M	139
Sep	4	2100	M	139
Sep	4	2030	M	139
Sep	4	2000	M	137
Sep	4	1930	M	137
Sep	4	1900	M	137
Sep	4	1830	M	141
Sep	4	1800	M	140
Sep	4	1730	M	140
Sep	4	1700	M	140
Sep	4	1630	M	140
Sep	4	1600	M	140
Sep	4	1530	M	137
Sep	4	1500	M	137
Sep	4	1430	M	137
Sep	4	1400	M	139
Sep	4	1330	M	138
Sep	4	1300	M	138
Sep	4	1230	M	136
Sep	4	1200	M	140
Sep	4	1130	M	137
Sep	4	1100	M	137
Sep	4	1030	M	138
Sep	4	1000	M	138
Sep	4	930	M	130
Sep	4	900	M	130
Sep	4	830	M	132
Sep	4	800	M	132
Sep	4	730	M	131
Sep	4	700	M	131
Sep	4	630	M	131
Sep	4	600	M	130
Sep	4	530	M	131
Sep	4	500	M	131
Sep	4	430	M	130
Sep	4	400	M	132
Sep	4	330	M	132
Sep	4	300	M	133
Sep	4	230	M	132
Sep	4	200	M	131
Sep	4	130	M	131
Sep	4	100	M	131
Sep	4	30	M	130
Sep	4	0	M	131
Sep	3	2330	M	131
Sep	3	2300	M	131
Sep	3	2230	M	131
Sep	3	2200	M	131
Sep	3	2130	M	131
Sep	3	2100	M	130
Sep	3	2030	M	129
Sep	3	2000	M	129
Sep	3	1930	M	131
Sep	3	1900	M	128
Sep	3	1830	M	131
Sep	3	1800	M	130
Sep	3	1730	M	129
Sep	3	1700	M	129
Sep	3	1630	M	129
Sep	3	1600	M	131
Sep	3	1530	M	132
Sep	3	1500	M	129
Sep	3	1430	M	130
Sep	3	1400	M	131
Sep	3	1330	M	131
Sep	3	1300	M	131
Sep	3	1230	M	134
Sep	3	1200	M	134
Sep	3	1130	M	130
Sep	3	1100	M	130
Sep	3	1030	M	130
Sep	3	1000	M	131
Sep	3	930	M	131
Sep	3	900	M	130
Sep	3	830	M	131
Sep	3	800	M	131
Sep	3	730	M	131
Sep	3	700	M	131
Sep	3	630	M	131
Sep	3	600	M	131
Sep	3	530	M	132
Sep	3	500	M	131
Sep	3	430	M	131
Sep	3	400	M	129
Sep	3	330	M	129
Sep	3	300	M	130
Sep	3	230	M	130
Sep	3	200	M	129
Sep	3	130	M	131
Sep	3	100	M	128
Sep	3	30	M	129
Sep	3	0	M	131
Sep	2	2330	M	131
Sep	2	2300	M	131
Sep	2	2230	M	131
Sep	2	2200	M	130
Sep	2	2130	M	130
Sep	2	2100	M	130
Sep	2	2030	M	130
Sep	2	2000	M	132
Sep	2	1930	M	132
Sep	2	1900	M	132
Sep	2	1830	M	131
Sep	2	1800	M	132
Sep	2	1730	M	133
Sep	2	1700	M	131
Sep	2	1630	M	131
Sep	2	1600	M	132
Sep	2	1530	M	132
Sep	2	1500	M	133
Sep	2	1430	M	134
Sep	2	1400	M	134
Sep	2	1330	M	134
Sep	2	1300	M	132
Sep	2	1230	M	132
Sep	2	1200	M	132
Sep	2	1130	M	132
Sep	2	1100	M	131
Sep	2	1030	M	127
Sep	2	1000	M	126
Sep	2	930	M	126
Sep	2	900	M	125
Sep	2	830	M	125
Sep	2	800	M	126
Sep	2	730	M	127
Sep	2	700	M	126
Sep	2	630	M	125
Sep	2	600	M	127
Sep	2	530	M	127
Sep	2	500	M	127
Sep	2	430	M	127
Sep	2	400	M	126
Sep	2	330	M	126
Sep	2	300	M	126
Sep	2	230	M	126
Sep	2	200	M	126
Sep	2	130	M	127
Sep	2	100	M	127
Sep	2	30	M	127
Sep	2	0	M	127
Sep	1	2330	M	126
Sep	1	2300	M	128
Sep	1	2230	M	128
Sep	1	2200	M	126
Sep	1	2130	M	125
Sep	1	2100	M	125
Sep	1	2030	M	129
Sep	1	2000	M	127
Sep	1	1930	M	127
Sep	1	1900	M	127
Sep	1	1830	M	127
Sep	1	1800	M	126
Sep	1	1730	M	127
Sep	1	1700	M	127
Sep	1	1630	M	125
Sep	1	1600	M	126
Sep	1	1530	M	125
Sep	1	1500	M	126
Sep	1	1430	M	126
Sep	1	1400	M	128
Sep	1	1330	M	128
Sep	1	1300	M	128
Sep	1	1230	M	128
Sep	1	1200	M	128
Sep	1	1130	M	124
Sep	1	1100	M	124
Sep	1	1030	M	126
Sep	1	1000	M	128
Sep	1	930	M	126
Sep	1	900	M	127
Sep	1	830	M	127
Sep	1	800	M	129
Sep	1	730	M	128
Sep	1	700	M	129
Sep	1	630	M	131
Sep	1	600	M	130
Sep	1	530	M	129
Sep	1	500	M	130
Sep	1	430	M	130
Sep	1	400	M	130
Sep	1	330	M	129
Sep	1	300	M	127
Sep	1	230	M	129
Sep	1	200	M	127
Sep	1	130	M	130
Sep	1	100	M	127
Sep	1	30	M	128
Sep	1	0	M	127
Aug	31	2330	M	128
Aug	31	2300	M	127
Aug	31	2230	M	129
Aug	31	2200	M	128
Aug	31	2130	M	128
Aug	31	2100	M	130
Aug	31	2030	M	127
Aug	31	2000	M	129
Aug	31	1930	M	129
Aug	31	1900	M	127
Aug	31	1830	M	129
Aug	31	1800	M	129
Aug	31	1730	M	127
Aug	31	1700	M	127
Aug	31	1630	M	128
Aug	31	1600	M	128
Aug	31	1530	M	127
Aug	31	1500	M	126
Aug	31	1430	M	127
Aug	31	1400	M	126
Aug	31	1330	M	126
Aug	31	1300	M	126
Aug	31	1230	M	127
Aug	31	1200	M	128
Aug	31	1130	M	127
Aug	31	1100	M	127
Aug	31	1030	M	128
Aug	31	1000	M	126
Aug	31	930	M	127
Aug	31	900	M	127
Aug	31	830	M	128
Aug	31	800	M	129
Aug	31	730	M	129
Aug	31	700	M	129
Aug	31	630	M	128
Aug	31	600	M	128
Aug	31	530	M	129
Aug	31	500	M	128
Aug	31	430	M	127
Aug	31	400	M	128
Aug	31	330	M	126
Aug	31	300	M	127
Aug	31	230	M	127
Aug	31	200	M	127
Aug	31	130	M	128
Aug	31	100	M	128
Aug	31	30	M	126
Aug	31	0	M	128
Aug	30	2330	M	128
Aug	30	2300	M	128
Aug	30	2230	M	130
Aug	30	2200	M	126
Aug	30	2130	M	128
Aug	30	2100	M	128
Aug	30	2030	M	127
Aug	30	2000	M	127
Aug	30	1930	M	127
Aug	30	1900	M	126
Aug	30	1830	M	126
Aug	30	1800	M	127
Aug	30	1730	M	127
Aug	30	1700	M	127
Aug	30	1630	M	123
Aug	30	1600	M	123
Aug	30	1530	M	123
Aug	30	1500	M	123
Aug	30	1430	M	122
Aug	30	1400	M	122
Aug	30	1330	M	123
Aug	30	1300	M	122
Aug	30	1230	M	125
Aug	30	1200	M	124
Aug	30	1130	M	122
Aug	30	1100	M	122
Aug	30	1030	M	124
Aug	30	1000	M	122
Aug	30	930	M	122
Aug	30	900	M	123
Aug	30	830	M	122
Aug	30	800	M	124
Aug	30	730	M	124
Aug	30	700	M	123
Aug	30	630	M	124
Aug	30	600	M	123
Aug	30	530	M	123
Aug	30	500	M	123
Aug	30	430	M	124
Aug	30	400	M	123
Aug	30	330	M	123
Aug	30	300	M	122
Aug	30	230	M	123
Aug	30	200	M	123
Aug	30	130	M	123
Aug	30	100	M	124
Aug	30	30	M	123
Aug	30	0	M	122
Aug	29	2330	M	124
Aug	29	2300	M	122
Aug	29	2230	M	125
Aug	29	2200	M	125
Aug	29	2130	M	124
Aug	29	2100	M	123
Aug	29	2030	M	123
Aug	29	2000	M	122
Aug	29	1930	M	122
Aug	29	1900	M	122
Aug	29	1830	M	122
Aug	29	1800	M	122
Aug	29	1730	M	122
Aug	29	1700	M	121
Aug	29	1630	M	121
Aug	29	1600	M	121
Aug	29	1530	M	121
Aug	29	1500	M	121
Aug	29	1430	M	123
Aug	29	1400	M	123
Aug	29	1330	M	130
Aug	29	1300	M	130
Aug	29	1230	M	128
Aug	29	1200	M	131
Aug	29	1130	M	131
Aug	29	1100	M	131
Aug	29	1030	M	129
Aug	29	1000	M	129
Aug	29	930	M	130
Aug	29	900	M	130
Aug	29	830	M	129
Aug	29	800	M	128
Aug	29	730	M	130
Aug	29	700	M	128
Aug	29	630	M	130
Aug	29	600	M	129
Aug	29	530	M	129
Aug	29	500	M	129
Aug	29	430	M	129
Aug	29	400	M	129
Aug	29	330	M	129
Aug	29	300	M	129
Aug	29	230	M	130
Aug	29	200	M	128
Aug	29	130	M	131
Aug	29	100	M	129
Aug	29	30	M	131
Aug	29	0	M	129
Aug	28	2330	M	130
Aug	28	2300	M	130
Aug	28	2230	M	131
Aug	28	2200	M	130
Aug	28	2130	M	133
Aug	28	2100	M	132
Aug	28	2030	M	130
Aug	28	2000	M	130
Aug	28	1930	M	130
Aug	28	1900	M	130
Aug	28	1830	M	127
Aug	28	1800	M	130
Aug	28	1730	M	130
Aug	28	1700	M	130
Aug	28	1630	M	128
Aug	28	1600	M	128
Aug	28	1530	M	128
Aug	28	1500	M	129
Aug	28	1430	M	129
Aug	28	1400	M	128
Aug	28	1330	M	128
Aug	28	1300	M	131
Aug	28	1230	M	128
Aug	28	1200	M	128
Aug	28	1130	M	129
Aug	28	1100	M	129
Aug	28	1030	M	130
Aug	28	1000	M	129
Aug	28	930	M	131
Aug	28	900	M	131
Aug	28	830	M	132
Aug	28	800	M	133
Aug	28	730	M	132
Aug	28	700	M	134
Aug	28	630	M	135
Aug	28	600	M	133
Aug	28	530	M	132
Aug	28	500	M	131
Aug	28	430	M	132
Aug	28	400	M	132
Aug	28	330	M	131
Aug	28	300	M	130
Aug	28	230	M	130
Aug	28	200	M	131
Aug	28	130	M	131
Aug	28	100	M	130
Aug	28	30	M	131
Aug	28	0	M	130
Aug	27	2330	M	130
Aug	27	2300	M	131
Aug	27	2230	M	130
Aug	27	2200	M	130
Aug	27	2130	M	132
Aug	27	2100	M	130
Aug	27	2030	M	132
Aug	27	2000	M	131
Aug	27	1930	M	131
Aug	27	1900	M	131
Aug	27	1830	M	131
Aug	27	1800	M	130
Aug	27	1730	M	130
Aug	27	1700	M	129
Aug	27	1630	M	129
Aug	27	1600	M	129
Aug	27	1530	M	130
Aug	27	1500	M	130
Aug	27	1430	M	132
Aug	27	1400	M	130
Aug	27	1330	M	130
Aug	27	1300	M	130
Aug	27	1230	M	130
Aug	27	1200	M	130
Aug	27	1130	M	130
Aug	27	1100	M	130
Aug	27	1030	M	130
Aug	27	1000	M	131
Aug	27	930	M	132
Aug	27	900	M	132
Aug	27	830	M	129
Aug	27	800	M	132
Aug	27	730	M	132
Aug	27	700	M	131
Aug	27	630	M	132
Aug	27	600	M	124
Aug	27	530	M	124
Aug	27	500	M	127
Aug	27	430	M	127
Aug	27	400	M	126
Aug	27	330	M	126
Aug	27	300	M	125
Aug	27	230	M	125
Aug	27	200	M	124
Aug	27	130	M	124
Aug	27	100	M	124
Aug	27	30	M	124
Aug	27	0	M	125
Aug	26	2330	M	126
Aug	26	2300	M	125
Aug	26	2230	M	124
Aug	26	2200	M	124
Aug	26	2130	M	124
Aug	26	2100	M	123
Aug	26	2030	M	123
Aug	26	2000	M	124
Aug	26	1930	M	124
Aug	26	1900	M	124
Aug	26	1830	M	123
Aug	26	1800	M	123
Aug	26	1730	M	122
Aug	26	1700	M	122
Aug	26	1630	M	123
Aug	26	1600	M	125
Aug	26	1530	M	123
Aug	26	1500	M	123
Aug	26	1430	M	124
Aug	26	1400	M	124
Aug	26	1330	M	124
Aug	26	1300	M	124
Aug	26	1230	M	124
Aug	26	1200	M	124
Aug	26	1130	M	124
Aug	26	1100	M	123
Aug	26	1030	M	123
Aug	26	1000	M	123
Aug	26	930	M	124
Aug	26	900	M	124
Aug	26	830	M	124
Aug	26	800	M	123
Aug	26	730	M	123
Aug	26	700	M	123
Aug	26	630	M	123
Aug	26	600	M	123
Aug	26	530	M	124
Aug	26	500	M	124
Aug	26	430	M	124
Aug	26	400	M	124
Aug	26	330	M	122
Aug	26	300	M	123
Aug	26	230	M	123
Aug	26	200	M	124
Aug	26	130	M	124
Aug	26	100	M	123
Aug	26	30	M	122
Aug	26	0	M	123
Aug	25	2330	M	124
Aug	25	2300	M	124
Aug	25	2230	M	123
Aug	25	2200	M	124
Aug	25	2130	M	124
Aug	25	2100	M	124
Aug	25	2030	M	124
Aug	25	2000	M	123
Aug	25	1930	M	122
Aug	25	1900	M	125
Aug	25	1830	M	125
Aug	25	1800	M	122
Aug	25	1730	M	124
Aug	25	1700	M	123
Aug	25	1630	M	124
Aug	25	1600	M	122
Aug	25	1530	M	122
Aug	25	1500	M	124
Aug	25	1430	M	121
Aug	25	1400	M	124
Aug	25	1330	M	126
Aug	25	1300	M	122
Aug	25	1230	M	123
Aug	25	1200	M	124
Aug	25	1130	M	124
Aug	25	1100	M	124
Aug	25	1030	M	122
Aug	25	1000	M	122
Aug	25	930	M	126
Aug	25	900	M	126
Aug	25	830	M	123
Aug	25	800	M	124
Aug	25	730	M	124
Aug	25	700	M	125
Aug	25	630	M	124
Aug	25	600	M	125
Aug	25	530	M	124
Aug	25	500	M	125
Aug	25	430	M	125
Aug	25	400	M	124
Aug	25	330	M	123
Aug	25	300	M	125
Aug	25	230	M	126
Aug	25	200	M	126
Aug	25	130	M	128
Aug	25	100	M	126
Aug	25	30	M	126
Aug	25	0	M	128
Aug	24	2330	M	125
Aug	24	2300	M	124
Aug	24	2230	M	126
Aug	24	2200	M	126
Aug	24	2130	M	125
Aug	24	2100	M	125
Aug	24	2030	M	125
Aug	24	2000	M	124
Aug	24	1930	M	124
Aug	24	1900	M	124
Aug	24	1830	M	123
Aug	24	1800	M	124
Aug	24	1730	M	125
Aug	24	1700	M	124
Aug	24	1630	M	124
Aug	24	1600	M	125
Aug	24	1530	M	123
Aug	24	1500	M	125
Aug	24	1430	M	123
Aug	24	1400	M	124
Aug	24	1330	M	124
Aug	24	1300	M	124
Aug	24	1230	M	124
Aug	24	1200	M	124
Aug	24	1130	M	124
Aug	24	1100	M	124
Aug	24	1030	M	124
Aug	24	1000	M	124
Aug	24	930	M	123
Aug	24	900	M	127
Aug	24	830	M	124
Aug	24	800	M	127
Aug	24	730	M	125
Aug	24	700	M	124
Aug	24	630	M	125
Aug	24	600	M	125
Aug	24	530	M	124
Aug	24	500	M	124
Aug	24	430	M	124
Aug	24	400	M	126
Aug	24	330	M	125
Aug	24	300	M	125
Aug	24	230	M	125
Aug	24	200	M	125
Aug	24	130	M	126
Aug	24	100	M	126
Aug	24	30	M	126
Aug	24	0	M	125
Aug	23	2330	M	125
Aug	23	2300	M	127
Aug	23	2230	M	123
Aug	23	2200	M	124
